# File Starting Date: 05 04 2020 TIME 08:43:59.7
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-UF-H2O2/option2
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-UF-H2O2/option2/CeO2-09.out
# NOTRUSTR
# TOLDEE: 5
# MAXCYCLE: 1024
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_G.(0.00045) | RMS_G.(0.00030) | MAX_D.(0.00180) | RMS_D.(0.00120) | TRUST_R.(N/A)
 	 185 	 -17736.6851568150 	 4	 0.000844 NO	 0.000139 YES	 0.002174 NO	 0.000282 YES	           0.000
 	 186 	 -17736.6851575550 	 5	 0.000559 NO	 0.000094 YES	 0.005218 NO	 0.000845 YES	           0.000
 	 187 	 -17736.6851602720 	 3	 0.000871 NO	 0.000147 YES	 0.001329 YES	 0.000321 YES	           0.000
 	 188 	 -17736.6851403070 	 7	 0.000196 YES	 0.000050 YES	 0.003859 NO	 0.000576 YES	           0.000
 	 189 	 -17736.6851591970 	 5	 0.000289 YES	 0.000059 YES	 0.003983 NO	 0.000613 YES	           0.000
 	 190 	 -17736.6851633640 	 3	 0.000760 NO	 0.000128 YES	 0.001646 YES	 0.000341 YES	           0.000
 	 191 	 -17736.6851447120 	 7	 0.000214 YES	 0.000039 YES	 0.003083 NO	 0.000428 YES	           0.000
 	 192 	 -17736.6851642190 	 3	 0.000310 YES	 0.000057 YES	 0.000931 YES	 0.000183 YES	           0.000
 	 193 	 -17736.6851979770 	 6	 0.001087 NO	 0.000173 YES	 0.002038 NO	 0.000470 YES	           0.000
 	 194 	 -17736.6851994640 	 6	 0.001208 NO	 0.000190 YES	 0.003094 NO	 0.000611 YES	           0.000
 	 195 	 -17736.6852083550 	 6	 0.000993 NO	 0.000171 YES	 0.001017 YES	 0.000188 YES	           0.000
 	 196 	 -17736.6852141860 	 5	 0.000909 NO	 0.000157 YES	 0.004496 NO	 0.000828 YES	           0.000
 	 197 	 -17736.6852173040 	 3	 0.000733 NO	 0.000131 YES	 0.001525 YES	 0.000387 YES	           0.000
 	 198 	 -17736.6852190950 	 5	 0.000571 NO	 0.000104 YES	 0.047297 NO	 0.011355 NO	           0.000
 	 199 	 -17736.6848074620 	 6	 0.003601 NO	 0.000964 NO	 0.044849 NO	 0.010773 NO	           0.000
 	 200 	 -17736.6852172330 	 7	 0.000530 NO	 0.000141 YES	 0.003516 NO	 0.001020 YES	           0.000
 	 201 	 -17736.6852220230 	 5	 0.000308 YES	 0.000074 YES	 0.001579 YES	 0.000342 YES	           0.000
 	 202 	 -17736.6850644650 	 3	 0.000567 NO	 0.000116 YES	 0.002330 NO	 0.000403 YES	           0.000
 	 203 	 -17736.6850568200 	 6	 0.000244 YES	 0.000055 YES	 0.002076 NO	 0.000617 YES	           0.000
 	 204 	 -17736.6850684840 	 3	 0.000441 YES	 0.000086 YES	 0.001634 YES	 0.000247 YES	           0.000
 	 205 	 -17736.6852448810 	 5	 0.000429 YES	 0.000081 YES	 0.002259 NO	 0.000507 YES	           0.000
 	 206 	 -17736.6852470830 	 5	 0.000755 NO	 0.000128 YES	 0.000827 YES	 0.000212 YES	           0.000
 	 207 	 -17736.6852475410 	 3	 0.000414 YES	 0.000073 YES	 0.001218 YES	 0.000268 YES	           0.000
 	 208 	 -17736.6852218250 	 6	 0.001092 NO	 0.000183 YES	 0.001132 YES	 0.000283 YES	           0.000
 	 209 	 -17736.6852349550 	 3	 0.000672 NO	 0.000124 YES	 0.001507 YES	 0.000372 YES	           0.000
 	 210 	 -17736.6852378490 	 5	 0.000510 NO	 0.000101 YES	 0.001527 YES	 0.000390 YES	           0.000
 	 211 	 -17736.6852416660 	 3	 0.000334 YES	 0.000073 YES	 0.001040 YES	 0.000266 YES	           0.000
 	 212 	 -17736.6852181970 	 6	 0.000869 NO	 0.000145 YES	 0.001157 YES	 0.000295 YES	           0.000
 	 213 	 -17736.6852239530 	 5	 0.000758 NO	 0.000132 YES	 0.005159 NO	 0.001228 NO	           0.000
 	 214 	 -17736.6852302180 	 3	 0.000425 YES	 0.000083 YES	 0.002376 NO	 0.000438 YES	           0.000
# Done!
